mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_reg_lambda,param_n_estimators,param_min_child_weight,param_max_depth,param_learning_rate,param_gamma,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
0.013977348804473877,0.003763011761562691,0.0028108954429626465,0.0017814858420313654,0.8,1.5,40,1,3,0.1,0.6,0.9,"{'subsample': 0.8, 'reg_lambda': 1.5, 'n_estimators': 40, 'min_child_weight': 1, 'max_depth': 3, 'learning_rate': 0.1, 'gamma': 0.6, 'colsample_bytree': 0.9}",-0.06220658890406291,-0.15221250104904174,-0.08436512819925944,-0.09454741350809737,-0.09833290791511537,0.0332323273322153,50
0.012011289596557617,0.0031403501918387954,0.0026795268058776855,0.0009434244169206327,0.8,1.5,40,4,3,0.1,0.6,1.0,"{'subsample': 0.8, 'reg_lambda': 1.5, 'n_estimators': 40, 'min_child_weight': 4, 'max_depth': 3, 'learning_rate': 0.1, 'gamma': 0.6, 'colsample_bytree': 1.0}",-0.06050493160883589,-0.1515998249053955,-0.08508644374211628,-0.09632512203852339,-0.09837908057371776,0.0333459582507124,52
0.013814091682434082,0.00452458301310673,0.0025097131729125977,0.0017431391112961577,0.6,1.5,40,4,8,0.03,0.0,1.0,"{'subsample': 0.6, 'reg_lambda': 1.5, 'n_estimators': 40, 'min_child_weight': 4, 'max_depth': 8, 'learning_rate': 0.03, 'gamma': 0, 'colsample_bytree': 1.0}",-0.0616963092486064,-0.14993208694458007,-0.08385256799062092,-0.09808973741531375,-0.09839267539978028,0.032459362000729415,53
0.010319948196411133,0.0002131194059428792,0.0015341639518737793,5.713430888136504e-05,0.6,2.0,60,4,6,0.1,0.1,0.9,"{'subsample': 0.6, 'reg_lambda': 2, 'n_estimators': 60, 'min_child_weight': 4, 'max_depth': 6, 'learning_rate': 0.1, 'gamma': 0.1, 'colsample_bytree': 0.9}",-0.061176263014475506,-0.1515686119397481,-0.0846799996693929,-0.09616991154352827,-0.0983986965417862,0.03318779740946423,54
0.01863151788711548,0.002382998954146716,0.0019968748092651367,0.0008704265031260932,0.8,1.0,100,4,8,0.03,0.0,0.9,"{'subsample': 0.8, 'reg_lambda': 1, 'n_estimators': 100, 'min_child_weight': 4, 'max_depth': 8, 'learning_rate': 0.03, 'gamma': 0, 'colsample_bytree': 0.9}",-0.0700921201705933,-0.1484035456975301,-0.06984937063852946,-0.10533454291025801,-0.09841989485422771,0.03226807780861174,55
0.01308220624923706,0.005662926844743856,0.0015639662742614746,0.00011431137529019276,0.6,1.5,60,1,8,0.03,0.1,0.6,"{'subsample': 0.6, 'reg_lambda': 1.5, 'n_estimators': 60, 'min_child_weight': 1, 'max_depth': 8, 'learning_rate': 0.03, 'gamma': 0.1, 'colsample_bytree': 0.6}",-0.06040660381317142,-0.1512583498954773,-0.0852687743504842,-0.09679891935984297,-0.09843316185474398,0.03321329347912659,56
0.03272038698196411,0.004821025313964304,0.004982709884643555,0.0014426698272549084,0.8,2.0,80,1,3,0.3,0.4,1.0,"{'subsample': 0.8, 'reg_lambda': 2, 'n_estimators': 80, 'min_child_weight': 1, 'max_depth': 3, 'learning_rate': 0.3, 'gamma': 0.4, 'colsample_bytree': 1.0}",-0.06378396622339884,-0.15294641304016113,-0.08287860822677612,-0.09485878817240401,-0.09861694391568503,0.033267275568891454,57
0.018125712871551514,0.0026949438957236103,0.005385279655456543,0.002547025097495461,0.8,1.5,20,1,6,0.1,0.6,0.9,"{'subsample': 0.8, 'reg_lambda': 1.5, 'n_estimators': 20, 'min_child_weight': 1, 'max_depth': 6, 'learning_rate': 0.1, 'gamma': 0.6, 'colsample_bytree': 0.9}",-0.061353825251261394,-0.15185846932729083,-0.08510694773991902,-0.09622093311945601,-0.09863504385948181,0.03320940979122702,58
0.016494333744049072,0.001034725829902518,0.005015254020690918,0.0009699471224826172,0.8,2.0,20,2,6,0.1,0.6,0.9,"{'subsample': 0.8, 'reg_lambda': 2, 'n_estimators': 20, 'min_child_weight': 2, 'max_depth': 6, 'learning_rate': 0.1, 'gamma': 0.6, 'colsample_bytree': 0.9}",-0.06133051983515422,-0.15187815872828164,-0.08517569176355998,-0.096448622862498,-0.09870824829737346,0.03321283619955163,59
0.009737968444824219,0.003627215297217126,0.0035582780838012695,0.0025830134207151145,0.6,2.0,20,1,2,0.03,0.6,0.9,"{'subsample': 0.6, 'reg_lambda': 2, 'n_estimators': 20, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.03, 'gamma': 0.6, 'colsample_bytree': 0.9}",-0.05985045274098718,-0.15124118375778198,-0.08600360027949015,-0.09797152153650923,-0.09876668957869214,0.03328503706485239,60
0.021577775478363037,0.0009084802753886325,0.0033501386642456055,0.001148703318254853,0.6,1.5,60,4,2,0.03,0.1,1.0,"{'subsample': 0.6, 'reg_lambda': 1.5, 'n_estimators': 60, 'min_child_weight': 4, 'max_depth': 2, 'learning_rate': 0.03, 'gamma': 0.1, 'colsample_bytree': 1.0}",-0.061843656222025555,-0.15175865141550698,-0.08468454949061076,-0.09689053169886275,-0.09879434720675151,0.03306539728191992,61
